obs_grid_id,d03_1_id,d03_1_dist,d03_2_id,d03_2_dist,d03_3_id,d03_3_dist
100059,1104581,0.968201261826144,1104582,2.1400431120551353,1104482,2.788157891411782,1104483,3.3788170892028484
100045,1104980,1.2029555508159102,1104981,1.9034464314661836,1105079,2.858751138555595,1105080,3.216883080637314
100053,1104370,1.341302722426292,1104271,2.021330887196648,1104371,2.5345621162136927,1104272,2.951432678078589
100081,1104003,1.741549997036334,1103904,2.010491475787326,1104002,2.312360071591916,1103903,2.521154243337532
100002,1104174,0.6650334379344054,1104273,2.3538883517456233,1104175,2.96259320322511,1104173,3.190729741998031
100087,1104670,0.44194616366822864,1104769,2.6757288032942887,1104671,2.7496859549766377,1104669,3.3003172285755493
100070,1104370,1.4335342498989598,1104469,1.8421581201828843,1104369,2.6853742361424073,1104468,2.923946879949017
100085,1104198,1.6166065111406631,1104297,1.8160930308703493,1104197,2.58386037773815,1104296,2.713094304873005
100046,1105274,1.2388535885823413,1105373,1.9590395934028118,1105275,2.714447112860105,1105374,3.109815906785709
100068,1104372,1.0962865519678326,1104273,1.9105766902850219,1104373,3.1778867453175543,1104371,3.220925366876761
100061,1104472,1.4043441729418975,1104373,2.1919732288950873,1104471,2.2974226191210305,1104372,2.8479649419683524
100060,1104072,1.7673842139063238,1104171,1.8653503914915528,1104073,2.4557491183685607,1104172,2.5271375520281
100073,1104080,0.9099456254337156,1104179,2.320863670238998,1104079,2.592332376288728,1104178,3.3583121746417604
100058,1104389,1.6856228184265394,1104388,1.955955723187379,1104290,2.392589374563271,1104289,2.590169618632772
100057,1107468,1.3762846202123487,1107369,2.1190435758764234,1107467,2.384100262380564,1107368,2.8775619809430992
100055,1114473,1.0254044472892976,1114472,1.9612168322756829,1114374,3.109751941072068,1114572,3.202595035373772
100044,1104181,1.24040075850888,1104280,2.096459508985159,1104182,2.5295580891503566,1104281,3.042192671203131
100051,1104272,1.5632206886927837,1104271,2.17279474001071,1104173,2.224418820313964,1104172,2.6880376998644184
100050,1104469,1.8993516302039446,1104468,2.134631846328255,1104568,2.1392565843198543,1104567,2.350634091796551
100032,1104273,1.2630499648986588,1104274,1.7701188832898036,1104174,3.0703671082768245,1104175,3.3113845056954614
100072,1104569,1.9596152295386535,1104470,2.123315271384738,1104568,2.1395116479561005,1104469,2.290399181463811
100031,1104569,1.5513362816282075,1104470,2.131937923158343,1104570,2.2712769605033536,1104471,2.7013649200504717
100062,1104273,1.6332396104906806,1104174,1.718310876326765,1104272,2.6922687524806084,1104173,2.744757219826067
100074,1104369,1.6054250492855504,1104270,1.8179323699548124,1104370,2.589073199518238,1104271,2.7259904963082215
100056,1109636,1.6753231703751796,1109635,1.8771135723635535,1109537,2.465159457268729,1109536,2.6065126434301944
100082,1104675,0.8597781604631052,1104676,2.2343364452914147,1104774,2.793622225025025,1104576,3.426675079251542
100017,1109218,0.5718750821680277,1109317,2.440928918889818,1109217,2.927441372627825,1109219,3.1690098427183324
100075,1104468,0.5009805747043061,1104469,2.647711176110932,1104567,2.7030592117790047,1104369,3.355570407318938
100091,1103725,0.5049426176091872,1103626,2.6216043506738798,1103724,2.732189415631905,1103726,3.3358777683614016
100076,1104375,1.7082863433188595,1104276,1.7164971236475612,1104376,2.6500805031309955,1104277,2.6554248680524917
100067,1104272,0.7221737979327035,1104173,2.2872895729450526,1104273,3.0285386319510135,1104271,3.153184743177272
100080,1104285,1.280539765030714,1104284,2.01086999131049,1104384,2.6016608653779287,1104383,3.0285835086039277
100030,1104076,1.6318432913249692,1104175,1.8035440850598823,1104075,2.589795362406417,1104174,2.7012348491379212
100049,1104074,1.7256187718475795,1104073,1.7278292119638918,1104173,2.6273642543983593,1104172,2.6288164889862826
100071,1104171,1.96637170905639,1104270,2.1266362112426003,1104172,2.136161091163383,1104271,2.2845368185263815
100077,1105783,1.3458521986607381,1105784,1.7140261154140475,1105684,3.0139452200266326,1105685,3.195387461215944
100063,1104368,1.631085624302031,1104369,1.9617850279488882,1104269,2.4119962590196242,1104270,2.646876273592989
100090,1104516,1.070351258955906,1104517,1.9428784608478347,1104615,3.091340559269788,1104417,3.2861808831309802
100083,1104666,1.0204244464045749,1104567,2.1647045324124643,1104665,2.6727997493407134,1104566,3.2846447024725314
100054,1104098,0.9368011206362659,1104097,2.163230565559158,1103999,2.7999686624576903,1103998,3.412038880961886
100052,1104686,1.6616214536526897,1104685,2.1090708034904297,1104785,2.241760083020811,1104784,2.590865537500286
100069,1104075,1.2985608700808686,1104174,1.73226567278716,1104074,3.092851339508943,1104173,3.298449208066854
100065,1104371,1.6558933179648243,1104372,2.0752654390911487,1104470,2.2796354908562857,1104471,2.6002677274943764
100078,1104566,1.7260599866723916,1104567,1.892972419056049,1104467,2.4412832717658617,1104468,2.5620226921567144
100086,1104878,0.8442113037264684,1104779,2.1652273257497154,1104877,3.0491916629263462,1104879,3.1916995628257037
