flo2d_150_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist
26768,100044,7.155565540460743,100032,14.566997918896723,100030,14.951040173236438
26769,100044,7.236407973241614,100032,14.588578326797474,-1,-1
26770,100044,7.320059479319759,100032,14.611845787945882,-1,-1
26771,100044,7.405854389802708,100032,14.636638788893055,-1,-1
26772,100044,7.493065645179345,100032,14.662750609903693,-1,-1
26773,100044,7.582913754559699,100032,14.69055998990975,-1,-1
26774,100044,7.6746900466431605,100032,14.719870521766765,-1,-1
26775,100044,7.767631056202,100032,14.750441342071516,-1,-1
26776,100044,7.863047647559097,100032,14.782716083122773,-1,-1
26777,100044,7.9601936188488915,100032,14.816464078098418,-1,-1
26778,100044,8.058273930329001,100032,14.851411064140201,-1,-1
26779,100044,8.158681429167563,100032,14.888064455784882,-1,-1
26780,100044,8.259881874292464,100032,14.925874699716246,-1,-1
26781,100044,8.363318258441282,100032,14.965391002803603,-1,-1
26782,100044,8.468191899839347,-1,-1,-1,-1
26783,100044,8.573663823251993,-1,-1,-1,-1
26784,100044,8.68124604534378,-1,-1,-1,-1
26785,100044,8.790113337967973,-1,-1,-1,-1
26786,100044,8.899404540924555,-1,-1,-1,-1
26787,100044,9.010693678068561,-1,-1,-1,-1
26788,100044,9.123132027384743,-1,-1,-1,-1
26789,100044,9.235838784680043,-1,-1,-1,-1
26790,100044,9.350443586584559,-1,-1,-1,-1
26791,100044,9.465222922643385,-1,-1,-1,-1
26792,100044,9.581840218799494,-1,-1,-1,-1
26793,100044,9.699413230808513,-1,-1,-1,-1
26794,100044,9.817033060908887,-1,-1,-1,-1
26795,100044,9.936409459903235,-1,-1,-1,-1
26796,100044,10.056642871891466,-1,-1,-1,-1
26797,100044,10.176809829846187,-1,-1,-1,-1
26798,100044,10.29866161130771,-1,-1,-1,-1
26799,100044,10.421283112157127,-1,-1,-1,-1
26800,100044,10.543737741294956,-1,-1,-1,-1
26801,100044,10.667814024796566,-1,-1,-1,-1
26802,100044,10.791662965275936,-1,-1,-1,-1
26803,100044,10.917095760977478,-1,-1,-1,-1
26804,100044,11.043174733703864,-1,-1,-1,-1
26805,100044,11.168944133527647,-1,-1,-1,-1
26806,100044,11.29624633188579,-1,-1,-1,-1
26807,100044,11.424131799602481,-1,-1,-1,-1
